ProductKey,OrderDateKey,CustomerKey,SalesTerritoryKey,OrderQuantity,ProductStandardCost,SalesAmount,OrderDate
575,20220813,17220,8,1,1481.9379,2384.07,8/13/2022
479,20220813,17220,8,1,3.3623,8.99,8/13/2022
584,20220813,24159,9,1,343.6496,539.99,8/13/2022
217,20220813,24159,9,1,13.0863,34.99,8/13/2022
604,20220813,24165,9,1,343.6496,539.99,8/13/2022
472,20220813,24165,9,1,23.749,63.5,8/13/2022
386,20220813,25819,9,1,713.0798,1120.49,8/13/2022
489,20220813,25819,9,1,41.5723,53.99,8/13/2022
361,20220813,11993,9,1,1251.9813,2294.99,8/13/2022
537,20220813,11993,9,1,13.09,35,8/13/2022
528,20220813,11993,9,1,1.8663,4.99,8/13/2022
480,20220813,11993,9,1,0.8565,2.29,8/13/2022
353,20220813,14047,9,1,1265.6195,2319.99,8/13/2022
480,20220813,14047,9,1,0.8565,2.29,8/13/2022
604,20220813,23015,4,1,343.6496,539.99,8/13/2022
538,20220813,23015,4,1,8.0373,21.49,8/13/2022
480,20220813,23015,4,1,0.8565,2.29,8/13/2022
604,20220813,23017,1,1,343.6496,539.99,8/13/2022
538,20220813,23017,1,1,8.0373,21.49,8/13/2022
480,20220813,23017,1,1,0.8565,2.29,8/13/2022
388,20220813,20678,4,1,713.0798,1120.49,8/13/2022
214,20220813,20678,4,1,13.0863,34.99,8/13/2022
390,20220813,20647,4,1,713.0798,1120.49,8/13/2022
214,20220813,20647,4,1,13.0863,34.99,8/13/2022
581,20220813,17596,1,1,1082.51,1700.99,8/13/2022
237,20220813,17596,1,1,38.4923,49.99,8/13/2022
582,20220813,17572,4,1,1082.51,1700.99,8/13/2022
222,20220813,17572,4,1,13.0863,34.99,8/13/2022
582,20220813,17573,4,1,1082.51,1700.99,8/13/2022
214,20220813,17573,4,1,13.0863,34.99,8/13/2022
386,20220813,24187,10,1,713.0798,1120.49,8/13/2022
214,20220813,24187,10,1,13.0863,34.99,8/13/2022
584,20220813,13260,8,1,343.6496,539.99,8/13/2022
565,20220813,14101,9,1,461.4448,742.35,8/13/2022
477,20220813,14101,9,1,1.8663,4.99,8/13/2022
479,20220813,14101,9,1,3.3623,8.99,8/13/2022
217,20220813,14101,9,1,13.0863,34.99,8/13/2022
564,20220813,12009,9,1,1481.9379,2384.07,8/13/2022
222,20220813,12009,9,1,13.0863,34.99,8/13/2022
477,20220814,11501,6,1,1.8663,4.99,8/14/2022
479,20220814,11501,6,1,3.3623,8.99,8/14/2022
222,20220814,11501,6,1,13.0863,34.99,8/14/2022
536,20220814,18300,9,1,11.2163,29.99,8/14/2022
539,20220814,18192,9,1,9.3463,24.99,8/14/2022
529,20220814,18192,9,1,1.4923,3.99,8/14/2022
477,20220814,20407,9,1,1.8663,4.99,8/14/2022
225,20220814,18253,9,1,6.9223,8.99,8/14/2022
357,20220814,16589,10,1,1265.6195,2319.99,8/14/2022
480,20220814,16589,10,1,0.8565,2.29,8/14/2022
486,20220814,16589,10,1,59.466,159,8/14/2022
591,20220814,17948,10,1,308.2179,564.99,8/14/2022
485,20220814,17948,10,1,8.2205,21.98,8/14/2022
478,20220814,17948,10,1,3.7363,9.99,8/14/2022
477,20220814,17948,10,1,1.8663,4.99,8/14/2022
587,20220814,16272,10,1,419.7784,769.49,8/14/2022
476,20220814,16272,10,1,26.1763,69.99,8/14/2022
357,20220814,12285,7,1,1265.6195,2319.99,8/14/2022
537,20220814,12285,7,1,13.09,35,8/14/2022
214,20220814,12285,7,1,13.0863,34.99,8/14/2022
361,20220814,15675,8,1,1251.9813,2294.99,8/14/2022
528,20220814,15675,8,1,1.8663,4.99,8/14/2022
537,20220814,15675,8,1,13.09,35,8/14/2022
480,20220814,11498,6,1,0.8565,2.29,8/14/2022
529,20220814,27990,4,1,1.4923,3.99,8/14/2022
222,20220814,27990,4,1,13.0863,34.99,8/14/2022
539,20220814,28812,4,1,9.3463,24.99,8/14/2022
539,20220814,14084,6,1,9.3463,24.99,8/14/2022
529,20220814,14084,6,1,1.4923,3.99,8/14/2022
463,20220814,14084,6,1,9.1593,24.49,8/14/2022
480,20220814,11214,1,1,0.8565,2.29,8/14/2022
538,20220814,27749,4,1,8.0373,21.49,8/14/2022
541,20220814,26721,4,1,10.8423,28.99,8/14/2022
467,20220814,26721,4,1,9.1593,24.49,8/14/2022
530,20220814,26721,4,1,1.8663,4.99,8/14/2022
538,20220814,11300,6,1,8.0373,21.49,8/14/2022
541,20220814,13701,6,1,10.8423,28.99,8/14/2022
530,20220814,13701,6,1,1.8663,4.99,8/14/2022
479,20220814,13701,6,1,3.3623,8.99,8/14/2022
536,20220814,23108,1,1,11.2163,29.99,8/14/2022
480,20220814,23108,1,1,0.8565,2.29,8/14/2022
536,20220814,23712,4,1,11.2163,29.99,8/14/2022
481,20220814,23712,4,1,3.3623,8.99,8/14/2022
478,20220814,20518,4,1,3.7363,9.99,8/14/2022
477,20220814,20518,4,1,1.8663,4.99,8/14/2022
214,20220814,20518,4,1,13.0863,34.99,8/14/2022
476,20220814,19756,4,1,26.1763,69.99,8/14/2022
225,20220814,19756,4,1,6.9223,8.99,8/14/2022
478,20220814,13758,6,1,3.7363,9.99,8/14/2022
477,20220814,13758,6,1,1.8663,4.99,8/14/2022
480,20220814,13758,6,1,0.8565,2.29,8/14/2022
474,20220814,17126,6,1,26.1763,69.99,8/14/2022
528,20220814,21916,6,1,1.8663,4.99,8/14/2022
217,20220814,21916,6,1,13.0863,34.99,8/14/2022
485,20220814,13752,4,1,8.2205,21.98,8/14/2022
480,20220814,13752,4,1,0.8565,2.29,8/14/2022
536,20220814,22812,10,1,11.2163,29.99,8/14/2022
480,20220814,22812,10,1,0.8565,2.29,8/14/2022
538,20220814,28892,10,1,8.0373,21.49,8/14/2022
477,20220814,21086,8,1,1.8663,4.99,8/14/2022
225,20220814,21086,8,1,6.9223,8.99,8/14/2022
214,20220814,21086,8,1,13.0863,34.99,8/14/2022
538,20220814,21127,7,1,8.0373,21.49,8/14/2022
529,20220814,21127,7,1,1.4923,3.99,8/14/2022
214,20220814,21127,7,1,13.0863,34.99,8/14/2022
530,20220814,25534,7,1,1.8663,4.99,8/14/2022
537,20220814,12150,4,1,13.09,35,8/14/2022
485,20220814,12905,1,1,8.2205,21.98,8/14/2022
228,20220814,12905,1,1,38.4923,49.99,8/14/2022
374,20220814,20545,1,1,1554.9479,2443.35,8/14/2022
479,20220814,20545,1,1,3.3623,8.99,8/14/2022
477,20220814,20545,1,1,1.8663,4.99,8/14/2022
214,20220814,20545,1,1,13.0863,34.99,8/14/2022
228,20220814,20545,1,1,38.4923,49.99,8/14/2022
590,20220814,14651,1,1,419.7784,769.49,8/14/2022
475,20220814,14651,1,1,26.1763,69.99,8/14/2022
231,20220814,14651,1,1,38.4923,49.99,8/14/2022
599,20220814,15995,4,1,294.5797,539.99,8/14/2022
478,20220814,15995,4,1,3.7363,9.99,8/14/2022
477,20220814,15995,4,1,1.8663,4.99,8/14/2022
488,20220814,15995,4,1,41.5723,53.99,8/14/2022
357,20220814,15167,1,1,1265.6195,2319.99,8/14/2022
478,20220814,15167,1,1,3.7363,9.99,8/14/2022
477,20220814,15167,1,1,1.8663,4.99,8/14/2022
489,20220814,15167,1,1,41.5723,53.99,8/14/2022
225,20220814,15167,1,1,6.9223,8.99,8/14/2022
361,20220814,15351,1,1,1251.9813,2294.99,8/14/2022
485,20220814,15351,1,1,8.2205,21.98,8/14/2022
477,20220814,15351,1,1,1.8663,4.99,8/14/2022
478,20220814,15351,1,1,3.7363,9.99,8/14/2022
363,20220814,15329,4,1,1251.9813,2294.99,8/14/2022
485,20220814,15329,4,1,8.2205,21.98,8/14/2022
214,20220814,15329,4,1,13.0863,34.99,8/14/2022
571,20220814,28509,8,1,461.4448,742.35,8/14/2022
214,20220814,28509,8,1,13.0863,34.99,8/14/2022
563,20220814,15106,10,1,1481.9379,2384.07,8/14/2022
214,20220814,15106,10,1,13.0863,34.99,8/14/2022
489,20220814,15106,10,1,41.5723,53.99,8/14/2022
582,20220814,15036,9,1,1082.51,1700.99,8/14/2022
217,20220814,15036,9,1,13.0863,34.99,8/14/2022
386,20220814,25948,9,1,713.0798,1120.49,8/14/2022
606,20220814,24002,9,1,343.6496,539.99,8/14/2022
479,20220814,24002,9,1,3.3623,8.99,8/14/2022
477,20220814,24002,9,1,1.8663,4.99,8/14/2022
481,20220814,24002,9,1,3.3623,8.99,8/14/2022
606,20220814,24160,9,1,343.6496,539.99,8/14/2022
472,20220814,24160,9,1,23.749,63.5,8/14/2022
606,20220814,27585,9,1,343.6496,539.99,8/14/2022
479,20220814,27585,9,1,3.3623,8.99,8/14/2022
225,20220814,27585,9,1,6.9223,8.99,8/14/2022
477,20220814,27585,9,1,1.8663,4.99,8/14/2022
605,20220814,24164,9,1,343.6496,539.99,8/14/2022
479,20220814,24164,9,1,3.3623,8.99,8/14/2022
465,20220814,24164,9,1,9.1593,24.49,8/14/2022
477,20220814,24164,9,1,1.8663,4.99,8/14/2022
390,20220814,25240,9,1,713.0798,1120.49,8/14/2022
372,20220814,21183,9,1,1554.9479,2443.35,8/14/2022
540,20220814,21183,9,1,12.1924,32.6,8/14/2022
363,20220814,14045,9,1,1251.9813,2294.99,8/14/2022
485,20220814,14045,9,1,8.2205,21.98,8/14/2022
489,20220814,14045,9,1,41.5723,53.99,8/14/2022
359,20220814,11997,9,1,1251.9813,2294.99,8/14/2022
485,20220814,11997,9,1,8.2205,21.98,8/14/2022
491,20220814,11997,9,1,41.5723,53.99,8/14/2022
225,20220814,11997,9,1,6.9223,8.99,8/14/2022
565,20220814,26625,1,1,461.4448,742.35,8/14/2022
477,20220814,26625,1,1,1.8663,4.99,8/14/2022
479,20220814,26625,1,1,3.3623,8.99,8/14/2022
573,20220814,13418,6,1,1481.9379,2384.07,8/14/2022
491,20220814,13418,6,1,41.5723,53.99,8/14/2022
225,20220814,26084,4,1,6.9223,8.99,8/14/2022
563,20220814,26084,4,1,1481.9379,2384.07,8/14/2022
573,20220814,26096,4,1,1481.9379,2384.07,8/14/2022
467,20220814,26096,4,1,9.1593,24.49,8/14/2022
217,20220814,26096,4,1,13.0863,34.99,8/14/2022
576,20220814,24764,1,1,1481.9379,2384.07,8/14/2022
479,20220814,24764,1,1,3.3623,8.99,8/14/2022
477,20220814,24764,1,1,1.8663,4.99,8/14/2022
573,20220814,26301,4,1,1481.9379,2384.07,8/14/2022
541,20220814,26301,4,1,10.8423,28.99,8/14/2022
561,20220814,13660,6,1,1481.9379,2384.07,8/14/2022
477,20220814,13660,6,1,1.8663,4.99,8/14/2022
479,20220814,13660,6,1,3.3623,8.99,8/14/2022
561,20220814,26327,4,1,1481.9379,2384.07,8/14/2022
584,20220814,23035,4,1,343.6496,539.99,8/14/2022
477,20220814,23035,4,1,1.8663,4.99,8/14/2022
479,20220814,23035,4,1,3.3623,8.99,8/14/2022
484,20220814,23035,4,1,2.9733,7.95,8/14/2022
584,20220814,23021,4,1,343.6496,539.99,8/14/2022
463,20220814,23021,4,1,9.1593,24.49,8/14/2022
382,20220814,20661,4,1,713.0798,1120.49,8/14/2022
490,20220814,20661,4,1,41.5723,53.99,8/14/2022
576,20220814,24203,7,1,1481.9379,2384.07,8/14/2022
214,20220814,24203,7,1,13.0863,34.99,8/14/2022
228,20220814,24203,7,1,38.4923,49.99,8/14/2022
561,20220814,24383,7,1,1481.9379,2384.07,8/14/2022
568,20220814,29087,9,1,461.4448,742.35,8/14/2022
479,20220814,29087,9,1,3.3623,8.99,8/14/2022
477,20220814,29087,9,1,1.8663,4.99,8/14/2022
489,20220814,29087,9,1,41.5723,53.99,8/14/2022
562,20220814,12001,9,1,1481.9379,2384.07,8/14/2022
217,20220814,12001,9,1,13.0863,34.99,8/14/2022
535,20220815,13005,9,1,9.3463,24.99,8/15/2022
528,20220815,13005,9,1,1.8663,4.99,8/15/2022
214,20220815,13005,9,1,13.0863,34.99,8/15/2022
535,20220815,11366,9,1,9.3463,24.99,8/15/2022
480,20220815,11366,9,1,0.8565,2.29,8/15/2022
529,20220815,25245,9,1,1.4923,3.99,8/15/2022
487,20220815,25245,9,1,20.5663,54.99,8/15/2022
580,20220815,25498,8,1,1082.51,1700.99,8/15/2022
214,20220815,25498,8,1,13.0863,34.99,8/15/2022
231,20220815,25498,8,1,38.4923,49.99,8/15/2022
376,20220815,16476,7,1,1554.9479,2443.35,8/15/2022
529,20220815,16476,7,1,1.4923,3.99,8/15/2022
540,20220815,16476,7,1,12.1924,32.6,8/15/2022
490,20220815,16476,7,1,41.5723,53.99,8/15/2022
374,20220815,13595,7,1,1554.9479,2443.35,8/15/2022
529,20220815,13595,7,1,1.4923,3.99,8/15/2022
540,20220815,13595,7,1,12.1924,32.6,8/15/2022
359,20220815,12487,8,1,1251.9813,2294.99,8/15/2022
217,20220815,12487,8,1,13.0863,34.99,8/15/2022
355,20220815,15929,10,1,1265.6195,2319.99,8/15/2022
477,20220815,15929,10,1,1.8663,4.99,8/15/2022
478,20220815,15929,10,1,3.7363,9.99,8/15/2022
214,20220815,15929,10,1,13.0863,34.99,8/15/2022
217,20220815,11732,2,1,13.0863,34.99,8/15/2022
473,20220815,11732,2,1,23.749,63.5,8/15/2022
489,20220815,11276,6,1,41.5723,53.99,8/15/2022
539,20220815,11200,6,1,9.3463,24.99,8/15/2022
480,20220815,11200,6,1,0.8565,2.29,8/15/2022
538,20220815,27396,1,1,8.0373,21.49,8/15/2022
472,20220815,27396,1,1,23.749,63.5,8/15/2022
529,20220815,27396,1,1,1.4923,3.99,8/15/2022
530,20220815,28007,4,1,1.8663,4.99,8/15/2022
217,20220815,28007,4,1,13.0863,34.99,8/15/2022
538,20220815,11631,6,1,8.0373,21.49,8/15/2022
480,20220815,11631,6,1,0.8565,2.29,8/15/2022
539,20220815,28622,4,1,9.3463,24.99,8/15/2022
529,20220815,28622,4,1,1.4923,3.99,8/15/2022
214,20220815,28622,4,1,13.0863,34.99,8/15/2022
463,20220815,28622,4,1,9.1593,24.49,8/15/2022
535,20220815,26555,4,1,9.3463,24.99,8/15/2022
480,20220815,26555,4,1,0.8565,2.29,8/15/2022
540,20220815,25275,1,1,12.1924,32.6,8/15/2022
480,20220815,25275,1,1,0.8565,2.29,8/15/2022
535,20220815,24743,1,1,9.3463,24.99,8/15/2022
528,20220815,24743,1,1,1.8663,4.99,8/15/2022
484,20220815,24743,1,1,2.9733,7.95,8/15/2022
528,20220815,23157,1,1,1.8663,4.99,8/15/2022
536,20220815,23157,1,1,11.2163,29.99,8/15/2022
217,20220815,23157,1,1,13.0863,34.99,8/15/2022
477,20220815,23263,1,1,1.8663,4.99,8/15/2022
225,20220815,23263,1,1,6.9223,8.99,8/15/2022
478,20220815,23263,1,1,3.7363,9.99,8/15/2022
528,20220815,15879,6,1,1.8663,4.99,8/15/2022
536,20220815,15879,6,1,11.2163,29.99,8/15/2022
217,20220815,15879,6,1,13.0863,34.99,8/15/2022
478,20220815,20542,4,1,3.7363,9.99,8/15/2022
477,20220815,20542,4,1,1.8663,4.99,8/15/2022
465,20220815,20542,4,1,9.1593,24.49,8/15/2022
489,20220815,20542,4,1,41.5723,53.99,8/15/2022
477,20220815,20409,1,1,1.8663,4.99,8/15/2022
478,20220815,20409,1,1,3.7363,9.99,8/15/2022
478,20220815,21287,4,1,3.7363,9.99,8/15/2022
214,20220815,21287,4,1,13.0863,34.99,8/15/2022
477,20220815,26806,6,1,1.8663,4.99,8/15/2022
477,20220815,17560,1,1,1.8663,4.99,8/15/2022
214,20220815,17560,1,1,13.0863,34.99,8/15/2022
528,20220815,15470,4,1,1.8663,4.99,8/15/2022
485,20220815,15470,4,1,8.2205,21.98,8/15/2022
237,20220815,15470,4,1,38.4923,49.99,8/15/2022
528,20220815,14936,7,1,1.8663,4.99,8/15/2022
485,20220815,14936,7,1,8.2205,21.98,8/15/2022
478,20220815,14936,7,1,3.7363,9.99,8/15/2022
477,20220815,14936,7,1,1.8663,4.99,8/15/2022
489,20220815,14936,7,1,41.5723,53.99,8/15/2022
528,20220815,14826,7,1,1.8663,4.99,8/15/2022
222,20220815,14826,7,1,13.0863,34.99,8/15/2022
528,20220815,15458,8,1,1.8663,4.99,8/15/2022
535,20220815,15609,7,1,9.3463,24.99,8/15/2022
480,20220815,15609,7,1,0.8565,2.29,8/15/2022
529,20220815,12126,10,1,1.4923,3.99,8/15/2022
538,20220815,12126,10,1,8.0373,21.49,8/15/2022
480,20220815,12126,10,1,0.8565,2.29,8/15/2022
538,20220815,25530,8,1,8.0373,21.49,8/15/2022
480,20220815,25530,8,1,0.8565,2.29,8/15/2022
530,20220815,28889,8,1,1.8663,4.99,8/15/2022
484,20220815,28889,8,1,2.9733,7.95,8/15/2022
530,20220815,24111,7,1,1.8663,4.99,8/15/2022
485,20220815,15572,6,1,8.2205,21.98,8/15/2022
353,20220815,15365,4,1,1265.6195,2319.99,8/15/2022
485,20220815,15365,4,1,8.2205,21.98,8/15/2022
478,20220815,15365,4,1,3.7363,9.99,8/15/2022
477,20220815,15365,4,1,1.8663,4.99,8/15/2022
480,20220815,15365,4,1,0.8565,2.29,8/15/2022
386,20220815,25822,9,1,713.0798,1120.49,8/15/2022
380,20220815,21201,9,1,1554.9479,2443.35,8/15/2022
214,20220815,21201,9,1,13.0863,34.99,8/15/2022
374,20220815,20626,9,1,1554.9479,2443.35,8/15/2022
479,20220815,20626,9,1,3.3623,8.99,8/15/2022
484,20220815,20626,9,1,2.9733,7.95,8/15/2022
570,20220815,29225,1,1,461.4448,742.35,8/15/2022
225,20220815,24762,1,1,6.9223,8.99,8/15/2022
561,20220815,24762,1,1,1481.9379,2384.07,8/15/2022
605,20220815,26533,6,1,343.6496,539.99,8/15/2022
529,20220815,26533,6,1,1.4923,3.99,8/15/2022
472,20220815,26533,6,1,23.749,63.5,8/15/2022
538,20220815,26533,6,1,8.0373,21.49,8/15/2022
386,20220815,19988,6,1,713.0798,1120.49,8/15/2022
214,20220815,19988,6,1,13.0863,34.99,8/15/2022
382,20220815,20735,1,1,713.0798,1120.49,8/15/2022
583,20220815,14109,4,1,1082.51,1700.99,8/15/2022
581,20220815,17667,4,1,1082.51,1700.99,8/15/2022
222,20220815,17667,4,1,13.0863,34.99,8/15/2022
463,20220815,17667,4,1,9.1593,24.49,8/15/2022
584,20220815,23902,8,1,343.6496,539.99,8/15/2022
467,20220815,23902,8,1,9.1593,24.49,8/15/2022
605,20220815,23960,8,1,343.6496,539.99,8/15/2022
529,20220815,23960,8,1,1.4923,3.99,8/15/2022
538,20220815,23960,8,1,8.0373,21.49,8/15/2022
214,20220815,23960,8,1,13.0863,34.99,8/15/2022
573,20220815,11977,9,1,1481.9379,2384.07,8/15/2022
477,20220815,11977,9,1,1.8663,4.99,8/15/2022
471,20220815,11977,9,1,23.749,63.5,8/15/2022
479,20220815,11977,9,1,3.3623,8.99,8/15/2022
566,20220815,14055,9,1,461.4448,742.35,8/15/2022
225,20220815,14055,9,1,6.9223,8.99,8/15/2022
562,20220815,12000,9,1,1481.9379,2384.07,8/15/2022
541,20220815,12000,9,1,10.8423,28.99,8/15/2022
530,20220815,12000,9,1,1.8663,4.99,8/15/2022
487,20220815,12000,9,1,20.5663,54.99,8/15/2022
374,20220816,17502,9,1,1554.9479,2443.35,8/16/2022
479,20220816,17502,9,1,3.3623,8.99,8/16/2022
477,20220816,17502,9,1,1.8663,4.99,8/16/2022
217,20220816,17502,9,1,13.0863,34.99,8/16/2022
528,20220816,14067,9,1,1.8663,4.99,8/16/2022
535,20220816,14067,9,1,9.3463,24.99,8/16/2022
217,20220816,14067,9,1,13.0863,34.99,8/16/2022
529,20220816,19610,9,1,1.4923,3.99,8/16/2022
538,20220816,19610,9,1,8.0373,21.49,8/16/2022
463,20220816,19610,9,1,9.1593,24.49,8/16/2022
485,20220816,23521,9,1,8.2205,21.98,8/16/2022
485,20220816,16729,9,1,8.2205,21.98,8/16/2022
484,20220816,16729,9,1,2.9733,7.95,8/16/2022
478,20220816,15603,9,1,3.7363,9.99,8/16/2022
477,20220816,15603,9,1,1.8663,4.99,8/16/2022
540,20220816,16606,9,1,12.1924,32.6,8/16/2022
480,20220816,16606,9,1,0.8565,2.29,8/16/2022
540,20220816,16167,9,1,12.1924,32.6,8/16/2022
529,20220816,16692,9,1,1.4923,3.99,8/16/2022
480,20220816,16692,9,1,0.8565,2.29,8/16/2022
593,20220816,17943,10,1,308.2179,564.99,8/16/2022
214,20220816,17943,10,1,13.0863,34.99,8/16/2022
376,20220816,13577,7,1,1554.9479,2443.35,8/16/2022
529,20220816,13577,7,1,1.4923,3.99,8/16/2022
540,20220816,13577,7,1,12.1924,32.6,8/16/2022
472,20220816,13577,7,1,23.749,63.5,8/16/2022
590,20220816,19338,7,1,419.7784,769.49,8/16/2022
485,20220816,19338,7,1,8.2205,21.98,8/16/2022
481,20220816,19338,7,1,3.3623,8.99,8/16/2022
361,20220816,17183,8,1,1251.9813,2294.99,8/16/2022
478,20220816,17183,8,1,3.7363,9.99,8/16/2022
477,20220816,17183,8,1,1.8663,4.99,8/16/2022
359,20220816,12267,7,1,1251.9813,2294.99,8/16/2022
355,20220816,12256,7,1,1265.6195,2319.99,8/16/2022
487,20220816,12256,7,1,20.5663,54.99,8/16/2022
359,20220816,15702,10,1,1251.9813,2294.99,8/16/2022
214,20220816,15702,10,1,13.0863,34.99,8/16/2022
490,20220816,11501,6,1,41.5723,53.99,8/16/2022
225,20220816,11501,6,1,6.9223,8.99,8/16/2022
231,20220816,29328,4,1,38.4923,49.99,8/16/2022
539,20220816,29235,4,1,9.3463,24.99,8/16/2022
480,20220816,29235,4,1,0.8565,2.29,8/16/2022
529,20220816,11176,6,1,1.4923,3.99,8/16/2022
539,20220816,11176,6,1,9.3463,24.99,8/16/2022
480,20220816,11176,6,1,0.8565,2.29,8/16/2022
528,20220816,11276,6,1,1.8663,4.99,8/16/2022
535,20220816,11276,6,1,9.3463,24.99,8/16/2022
217,20220816,11276,6,1,13.0863,34.99,8/16/2022
490,20220816,11276,6,1,41.5723,53.99,8/16/2022
225,20220816,11276,6,1,6.9223,8.99,8/16/2022
535,20220816,26332,1,1,9.3463,24.99,8/16/2022
467,20220816,26332,1,1,9.1593,24.49,8/16/2022
541,20220816,15826,6,1,10.8423,28.99,8/16/2022
530,20220816,15826,6,1,1.8663,4.99,8/16/2022
536,20220816,23710,1,1,11.2163,29.99,8/16/2022
529,20220816,24626,4,1,1.4923,3.99,8/16/2022
540,20220816,24626,4,1,12.1924,32.6,8/16/2022
480,20220816,24626,4,1,0.8565,2.29,8/16/2022
536,20220816,23246,1,1,11.2163,29.99,8/16/2022
480,20220816,23246,1,1,0.8565,2.29,8/16/2022
536,20220816,23031,1,1,11.2163,29.99,8/16/2022
528,20220816,23031,1,1,1.8663,4.99,8/16/2022
222,20220816,23031,1,1,13.0863,34.99,8/16/2022
478,20220816,20522,4,1,3.7363,9.99,8/16/2022
214,20220816,20522,4,1,13.0863,34.99,8/16/2022
476,20220816,11660,6,1,26.1763,69.99,8/16/2022
489,20220816,11660,6,1,41.5723,53.99,8/16/2022
476,20220816,28996,6,1,26.1763,69.99,8/16/2022
225,20220816,28996,6,1,6.9223,8.99,8/16/2022
474,20220816,18688,1,1,26.1763,69.99,8/16/2022
225,20220816,18688,1,1,6.9223,8.99,8/16/2022
477,20220816,18343,4,1,1.8663,4.99,8/16/2022
217,20220816,18343,4,1,13.0863,34.99,8/16/2022
225,20220816,26318,6,1,6.9223,8.99,8/16/2022
477,20220816,26318,6,1,1.8663,4.99,8/16/2022
528,20220816,15513,1,1,1.8663,4.99,8/16/2022
214,20220816,15513,1,1,13.0863,34.99,8/16/2022
528,20220816,26682,6,1,1.8663,4.99,8/16/2022
222,20220816,26682,6,1,13.0863,34.99,8/16/2022
467,20220816,26682,6,1,9.1593,24.49,8/16/2022
528,20220816,15744,1,1,1.8663,4.99,8/16/2022
484,20220816,15744,1,1,2.9733,7.95,8/16/2022
485,20220816,21656,6,1,8.2205,21.98,8/16/2022
217,20220816,21656,6,1,13.0863,34.99,8/16/2022
485,20220816,18884,6,1,8.2205,21.98,8/16/2022
487,20220816,18884,6,1,20.5663,54.99,8/16/2022
537,20220816,14549,8,1,13.09,35,8/16/2022
528,20220816,14549,8,1,1.8663,4.99,8/16/2022
217,20220816,14549,8,1,13.0863,34.99,8/16/2022
536,20220816,21046,10,1,11.2163,29.99,8/16/2022
528,20220816,21046,10,1,1.8663,4.99,8/16/2022
529,20220816,23755,8,1,1.4923,3.99,8/16/2022
480,20220816,23755,8,1,0.8565,2.29,8/16/2022
528,20220816,22819,10,1,1.8663,4.99,8/16/2022
536,20220816,22819,10,1,11.2163,29.99,8/16/2022
222,20220816,22819,10,1,13.0863,34.99,8/16/2022
539,20220816,16322,7,1,9.3463,24.99,8/16/2022
529,20220816,16322,7,1,1.4923,3.99,8/16/2022
528,20220816,21521,7,1,1.8663,4.99,8/16/2022
536,20220816,21521,7,1,11.2163,29.99,8/16/2022
484,20220816,21521,7,1,2.9733,7.95,8/16/2022
536,20220816,17748,7,1,11.2163,29.99,8/16/2022
480,20220816,17748,7,1,0.8565,2.29,8/16/2022
538,20220816,12294,10,1,8.0373,21.49,8/16/2022
541,20220816,27306,7,1,10.8423,28.99,8/16/2022
541,20220816,13547,10,1,10.8423,28.99,8/16/2022
530,20220816,13547,10,1,1.8663,4.99,8/16/2022
541,20220816,13516,10,1,10.8423,28.99,8/16/2022
530,20220816,14955,10,1,1.8663,4.99,8/16/2022
541,20220816,14955,10,1,10.8423,28.99,8/16/2022
528,20220816,14291,6,1,1.8663,4.99,8/16/2022
537,20220816,14291,6,1,13.09,35,8/16/2022
472,20220816,14291,6,1,23.749,63.5,8/16/2022
214,20220816,14291,6,1,13.0863,34.99,8/16/2022
537,20220816,11962,4,1,13.09,35,8/16/2022
537,20220816,12022,1,1,13.09,35,8/16/2022
480,20220816,12022,1,1,0.8565,2.29,8/16/2022
477,20220816,11415,8,1,1.8663,4.99,8/16/2022
479,20220816,11415,8,1,3.3623,8.99,8/16/2022
355,20220816,16836,6,1,1265.6195,2319.99,8/16/2022
485,20220816,16836,6,1,8.2205,21.98,8/16/2022
463,20220816,16836,6,1,9.1593,24.49,8/16/2022
231,20220816,16836,6,1,38.4923,49.99,8/16/2022
355,20220816,16491,6,1,1265.6195,2319.99,8/16/2022
537,20220816,16491,6,1,13.09,35,8/16/2022
361,20220816,15320,1,1,1251.9813,2294.99,8/16/2022
528,20220816,15320,1,1,1.8663,4.99,8/16/2022
537,20220816,15320,1,1,13.09,35,8/16/2022
214,20220816,15320,1,1,13.0863,34.99,8/16/2022
357,20220816,15380,1,1,1265.6195,2319.99,8/16/2022
537,20220816,15380,1,1,13.09,35,8/16/2022
528,20220816,15380,1,1,1.8663,4.99,8/16/2022
480,20220816,15380,1,1,0.8565,2.29,8/16/2022
359,20220816,16098,6,1,1251.9813,2294.99,8/16/2022
478,20220816,16098,6,1,3.7363,9.99,8/16/2022
477,20220816,16098,6,1,1.8663,4.99,8/16/2022
214,20220816,16098,6,1,13.0863,34.99,8/16/2022
562,20220816,14429,10,1,1481.9379,2384.07,8/16/2022
214,20220816,14429,10,1,13.0863,34.99,8/16/2022
577,20220816,25607,7,1,755.1508,1214.85,8/16/2022
479,20220816,25607,7,1,3.3623,8.99,8/16/2022
477,20220816,25607,7,1,1.8663,4.99,8/16/2022
465,20220816,25607,7,1,9.1593,24.49,8/16/2022
582,20220816,23545,9,1,1082.51,1700.99,8/16/2022
386,20220816,25947,9,1,713.0798,1120.49,8/16/2022
222,20220816,25947,9,1,13.0863,34.99,8/16/2022
390,20220816,25114,9,1,713.0798,1120.49,8/16/2022
217,20220816,25114,9,1,13.0863,34.99,8/16/2022
